"distance_m","elevation_m","section","dist_chg_m"
26459.6125558226,1864.76806640625,"pct_sec_i1",64.0668584886007
26523.6794143113,1864.81188964844,"pct_sec_i1",64.0668584886989
26587.7462728,1865.802734375,"pct_sec_i1",64.0668584886989
26651.8131312887,1865.22326660156,"pct_sec_i1",64.0668584887026
26715.8799897773,1862.59130859375,"pct_sec_i1",64.0668584885971
26779.946848266,1864.66589355469,"pct_sec_i1",64.0668584887026
26844.0137067547,1869.3447265625,"pct_sec_i1",64.0668584886989
26908.0805652434,1878.21752929688,"pct_sec_i1",64.0668584886989
26972.147423732,1882.55249023438,"pct_sec_i1",64.0668584886007
27036.2142822207,1887.69702148438,"pct_sec_i1",64.0668584886989
27100.2811407094,1880.05590820312,"pct_sec_i1",64.0668584887026
27164.3479991981,1866.11999511719,"pct_sec_i1",64.0668584886989
27228.4148576867,1858.6484375,"pct_sec_i1",64.0668584886007
27292.4817161754,1850.83618164062,"pct_sec_i1",64.0668584886989
27356.5485746641,1840.59643554688,"pct_sec_i1",64.0668584886989
27420.6154331528,1831.15893554688,"pct_sec_i1",64.0668584887026
27484.6822916414,1819.58935546875,"pct_sec_i1",64.0668584885971
27548.7491501301,1821.419921875,"pct_sec_i1",64.0668584887026
27612.8160086188,1821.93994140625,"pct_sec_i1",64.0668584886989
27676.8828671075,1817.95678710938,"pct_sec_i1",64.0668584886989
27740.9497255961,1806.53649902344,"pct_sec_i1",64.0668584886007
27805.0165840848,1818.38244628906,"pct_sec_i1",64.0668584886989
27869.0834425735,1809.22875976562,"pct_sec_i1",64.0668584887026
27933.1503010622,1808.24951171875,"pct_sec_i1",64.0668584886989
27997.2171595508,1820.8984375,"pct_sec_i1",64.0668584886007
28061.2840180395,1829.56018066406,"pct_sec_i1",64.0668584886989
28125.3508765282,1837.36340332031,"pct_sec_i1",64.0668584886989
28189.4177350169,1830.39099121094,"pct_sec_i1",64.0668584887026
28253.4845935055,1838.06713867188,"pct_sec_i1",64.0668584885971
28317.5514519942,1820.62194824219,"pct_sec_i1",64.0668584887026
28381.6183104829,1808.18298339844,"pct_sec_i1",64.0668584886989
28445.6851689716,1806.17822265625,"pct_sec_i1",64.0668584886989
28509.7520274602,1792.77868652344,"pct_sec_i1",64.0668584886007
28573.8188859489,1780.73986816406,"pct_sec_i1",64.0668584886989
28637.8857444376,1763.96447753906,"pct_sec_i1",64.0668584887026
28701.9526029263,1762.72888183594,"pct_sec_i1",64.0668584886989
28766.0194614149,1762.11743164062,"pct_sec_i1",64.0668584886007
28830.0863199036,1755.63830566406,"pct_sec_i1",64.0668584886989
28894.1531783923,1747.63195800781,"pct_sec_i1",64.0668584886989
28958.220036881,1740.03540039062,"pct_sec_i1",64.0668584887026
29022.2868953696,1730.92431640625,"pct_sec_i1",64.0668584886007
29086.3537538583,1720.15380859375,"pct_sec_i1",64.0668584886989
29150.420612347,1711.63989257812,"pct_sec_i1",64.0668584886989
29214.4874708357,1703.19946289062,"pct_sec_i1",64.0668584886989
29278.5543293243,1692.40258789062,"pct_sec_i1",64.0668584886007
29342.621187813,1681.44030761719,"pct_sec_i1",64.0668584887026
29406.6880463017,1673.34399414062,"pct_sec_i1",64.0668584886989
29470.7549047904,1670.22412109375,"pct_sec_i1",64.0668584886989
29534.821763279,1651.78283691406,"pct_sec_i1",64.0668584886007
29598.8886217677,1647.40856933594,"pct_sec_i1",64.0668584886989
29662.9554802564,1636.27221679688,"pct_sec_i1",64.0668584887026
29727.0223387451,1615.63000488281,"pct_sec_i1",64.0668584886989
29791.0891972337,1635.43542480469,"pct_sec_i1",64.0668584886007
29855.1560557224,1585.54577636719,"pct_sec_i1",64.0668584886989
29919.2229142111,1621.10437011719,"pct_sec_i1",64.0668584886989
29983.2897726998,1565.09313964844,"pct_sec_i1",64.0668584887026
30047.3566311884,1571.10766601562,"pct_sec_i1",64.0668584885971
30111.4234896771,1556.43566894531,"pct_sec_i1",64.0668584887026
30175.4903481658,1541.5712890625,"pct_sec_i1",64.0668584886989
30239.5572066545,1518.29614257812,"pct_sec_i1",64.0668584886989
30303.6240651431,1503.66625976562,"pct_sec_i1",64.0668584886007
30367.6909236318,1505.37817382812,"pct_sec_i1",64.0668584886989
30431.7577821205,1495.81469726562,"pct_sec_i1",64.0668584887026
30495.8246406091,1480.89025878906,"pct_sec_i1",64.0668584885971
30559.8914990978,1483.25073242188,"pct_sec_i1",64.0668584887026
30623.9583575865,1472.34680175781,"pct_sec_i1",64.0668584886989
30688.0252160752,1460.13159179688,"pct_sec_i1",64.0668584886989
30752.0920745638,1446.55920410156,"pct_sec_i1",64.0668584886007
30816.1589330525,1441.125,"pct_sec_i1",64.0668584886989
30880.2257915412,1437.20910644531,"pct_sec_i1",64.0668584887026
30944.2926500299,1426.86083984375,"pct_sec_i1",64.0668584886989
31008.3595085185,1423.52001953125,"pct_sec_i1",64.0668584886007
31072.4263670072,1407.94067382812,"pct_sec_i1",64.0668584886989
31136.4932254959,1403.92041015625,"pct_sec_i1",64.0668584886989
31200.5600839846,1384.69775390625,"pct_sec_i1",64.0668584887026
31264.6269424732,1369.91003417969,"pct_sec_i1",64.0668584886007
31328.6938009619,1365.74084472656,"pct_sec_i1",64.0668584886989
31392.7606594506,1350.86157226562,"pct_sec_i1",64.0668584886989
31456.8275179393,1337.94445800781,"pct_sec_i1",64.0668584886989
31520.8943764279,1360.8271484375,"pct_sec_i1",64.0668584886007
31584.9612349166,1360.01965332031,"pct_sec_i1",64.0668584886989
31649.0280934053,1344.06433105469,"pct_sec_i1",64.0668584887026
31713.094951894,1334.63354492188,"pct_sec_i1",64.0668584886989
31777.1618103826,1329.74890136719,"pct_sec_i1",64.0668584886007
31841.2286688713,1310.94311523438,"pct_sec_i1",64.0668584886989
31905.29552736,1308.00671386719,"pct_sec_i1",64.0668584886989
31969.3623858487,1313.25451660156,"pct_sec_i1",64.0668584887026
32033.4292443373,1304.13732910156,"pct_sec_i1",64.0668584886007
32097.496102826,1277.28820800781,"pct_sec_i1",64.0668584886989
32161.5629613147,1293.44873046875,"pct_sec_i1",64.0668584886989
32225.6298198034,1286.09997558594,"pct_sec_i1",64.0668584886989
32289.696678292,1265.08044433594,"pct_sec_i1",64.0668584886007
32353.7635367807,1250.84020996094,"pct_sec_i1",64.0668584887026
32417.8303952694,1240.43676757812,"pct_sec_i1",64.0668584886989
32481.8972537581,1233.44262695312,"pct_sec_i1",64.0668584886989
32545.9641122467,1230.2392578125,"pct_sec_i1",64.0668584886007
32610.0309707354,1230.19982910156,"pct_sec_i1",64.0668584886989
32674.0978292241,1229.0791015625,"pct_sec_i1",64.0668584887026
32738.1646877128,1227.93627929688,"pct_sec_i1",64.0668584886989
